,time,energy_cashflow,energy_generation_costs,heat,power,simulation,soc,total_costs,unit
16221,2013-01-28 18:00:00.000000,128026.73858913835,21.305445,0.0,1420.363,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,21.305445,wind_onshore_09
16220,2013-01-28 18:00:00.000000,63540.44942172284,10.574022,0.0,704.9348,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,10.574022,wind_onshore_08
16219,2013-01-28 18:00:00.000000,193294.40420150597,32.1669,0.0,2144.46,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,32.1669,wind_onshore_05
16218,2013-01-28 18:00:00.000000,39082.387810886226,6.5038575,0.0,433.5905,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,6.5038575,wind_onshore_04
16217,2013-01-28 18:00:00.000000,244408.905822325,40.673069999999996,0.0,2711.538,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,40.673069999999996,wind_onshore_02
16216,2013-01-28 18:00:00.000000,18731.17654532586,3.1171304999999996,0.0,207.8087,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,3.1171304999999996,wind_onshore_01
16215,2013-01-28 18:00:00.000000,267459.2134975232,44.5089645,0.0,2967.2643,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,44.5089645,wind_offshore_07
16214,2013-01-28 18:00:00.000000,158155.5391567324,26.319300000000002,0.0,1754.6200000000001,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,26.319300000000002,wind_offshore_06
16212,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_08
16223,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_1
16211,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_05
16209,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_00
16208,2013-01-28 18:00:00.000000,2743.9580882779624,2743.9580882779624,0.0,30.442207503608188,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_09
16207,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_08
16206,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_07
16205,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_06
16204,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_05
16203,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_04
16202,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_03
16201,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_02
16249,2013-01-28 18:00:00.000000,485362.2886101,80.7710925,0.0,5384.7395,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,80.7710925,wind_onshore_03_1
16210,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_02
16224,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_2
16213,2013-01-28 18:00:00.000000,156822.05780676223,26.09739,0.0,1739.826,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,26.09739,wind_offshore_00
16226,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_4
16225,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_3
16247,2013-01-28 18:00:00.000000,438399.0746946718,72.955755,0.0,4863.717,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,72.955755,wind_onshore_00_2
16246,2013-01-28 18:00:00.000000,438399.0746946718,72.955755,0.0,4863.717,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,72.955755,wind_onshore_00_1
16245,2013-01-28 18:00:00.000000,438399.0746946718,72.955755,0.0,4863.717,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,72.955755,wind_onshore_00_0
16244,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_09_2
16243,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_09_1
16242,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_09_0
16241,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_07_1
16240,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_07_0
16239,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_3
16238,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_2
16248,2013-01-28 18:00:00.000000,485362.2886101,80.7710925,0.0,5384.7395,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,80.7710925,wind_onshore_03_0
16236,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_0
16237,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_1
16228,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_01_1
16229,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_01_2
16230,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_03_0
16231,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_03_1
16227,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_01_0
16233,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_04_0
16234,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_04_1
16235,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_04_2
16232,2013-01-28 18:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_03_2
16364,2013-01-28 19:00:00.000000,12010.851513687458,0.0,,504.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.32821679104660195,0.0,battery_01_1
16372,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_06_1
16371,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_06_0
16370,2013-01-28 19:00:00.000000,19922.761637783165,0.0,,836.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.22452390737299352,0.0,battery_04_2
16369,2013-01-28 19:00:00.000000,7.328556390890517,0.0,,0.30752127913659044,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,6.007034634419872e-05,0.0,battery_04_1
16368,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_04_0
16367,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_03_2
16373,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_06_2
16366,2013-01-28 19:00:00.000000,17110.697196086498,0.0,,718.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.32899109628133927,0.0,battery_03_1
16365,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_03_0
16363,2013-01-28 19:00:00.000000,9809.143311287313,0.0,,411.6118014825915,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.13448958730157393,0.0,battery_01_0
16358,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_07
16361,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_00_0
16360,2013-01-28 19:00:00.000000,40.50937866049718,0.0,,1.699856735521529,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0006513100275111761,0.0,battery_09
16359,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_08
16357,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_05
16356,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_02
16355,2013-01-28 19:00:00.000000,116877.6628066455,73.566402,0.0,4904.4268,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,73.566402,wind_onshore_07_3
16354,2013-01-28 19:00:00.000000,116877.6628066455,73.566402,0.0,4904.4268,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,73.566402,wind_onshore_07_2
16353,2013-01-28 19:00:00.000000,116877.6628066455,73.566402,0.0,4904.4268,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,73.566402,wind_onshore_07_1
16352,2013-01-28 19:00:00.000000,116877.6628066455,73.566402,0.0,4904.4268,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,73.566402,wind_onshore_07_0
16374,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Tanzmühle - Rabenleite
16362,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_00_1
16375,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Schwarzenbachwerk
16351,2013-01-28 19:00:00.000000,83603.81974226225,52.62281999999999,0.0,3508.1879999999996,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,52.62281999999999,wind_onshore_06_1
16377,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Leitzach I
16399,2013-01-28 19:00:00.000000,-1666729.3110152872,209818156.13849166,,-69939.38537949722,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,demand
16398,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Goldisthal
16397,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Markersbach
16396,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,1.3877787807814457e-17,0.0,Wehr
16395,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Waldeck II
16394,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Säckingen
16393,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Hohenwarte II
16392,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Witznau
16391,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,2.7755575615628914e-17,0.0,Erzhausen
16390,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Waldshut
16376,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Leitzach II
16389,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Langenprozelten
16387,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Koepchenwerk Herdecke II
16386,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Häusern
16385,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Waldeck I
16384,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,1.3877787807814457e-17,0.0,Rönkhausen
16383,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Geesthacht
16382,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Reisach - Rabenleite
16381,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Glems
16380,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Wendefurth
16379,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,1.3877787807814457e-17,0.0,Bleiloch
16378,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Hohenwarte I
16388,2013-01-28 19:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Happurg
16350,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,wind_onshore_06_0
16349,2013-01-28 19:00:00.000000,157063.74853405042,98.86076249999999,0.0,6590.7175,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,98.86076249999999,wind_onshore_03_1
16348,2013-01-28 19:00:00.000000,157063.74853405042,98.86076249999999,0.0,6590.7175,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,98.86076249999999,wind_onshore_03_0
16321,2013-01-28 19:00:00.000000,41615.2102401516,26.1938955,0.0,1746.2597,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,26.1938955,wind_onshore_09
16320,2013-01-28 19:00:00.000000,18053.7039417658,11.363557499999999,0.0,757.5704999999999,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,11.363557499999999,wind_onshore_08
16319,2013-01-28 19:00:00.000000,55768.48071085485,35.1024,0.0,2340.1600000000003,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,35.1024,wind_onshore_05
16318,2013-01-28 19:00:00.000000,10774.067442541918,6.781529999999999,0.0,452.102,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,6.781529999999999,wind_onshore_04
16317,2013-01-28 19:00:00.000000,59112.54961523317,37.20726,0.0,2480.484,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,37.20726,wind_onshore_02
16316,2013-01-28 19:00:00.000000,6297.403837688369,3.96378,0.0,264.252,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,3.96378,wind_onshore_01
16315,2013-01-28 19:00:00.000000,72846.96547045116,45.8521245,0.0,3056.8083,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,45.8521245,wind_offshore_07
16314,2013-01-28 19:00:00.000000,40746.33713909289,25.647,0.0,1709.8,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,25.647,wind_offshore_06
16313,2013-01-28 19:00:00.000000,41782.74970324024,26.299349999999997,0.0,1753.29,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,26.299349999999997,wind_offshore_00
16311,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_05
16310,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_02
16309,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_00
16308,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_09
16307,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_08
16306,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_07
16305,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_06
16304,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_05
16303,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_04
16302,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_03
16301,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_02
16300,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_00
16322,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_0
16323,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_1
16312,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_08
16325,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_3
16324,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_2
16346,2013-01-28 19:00:00.000000,131862.86109447558,82.9985475,0.0,5533.2365,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,82.9985475,wind_onshore_00_1
16345,2013-01-28 19:00:00.000000,131862.86109447558,82.9985475,0.0,5533.2365,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,82.9985475,wind_onshore_00_0
16344,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_09_2
16343,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_09_1
16342,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_09_0
16341,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_07_1
16340,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_07_0
16339,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_3
16338,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_2
16337,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_1
16347,2013-01-28 19:00:00.000000,131862.86109447558,82.9985475,0.0,5533.2365,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,82.9985475,wind_onshore_00_2
16326,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_4
16335,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_04_2
16334,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_04_1
16333,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_04_0
16332,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_03_2
16331,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_03_1
16330,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_03_0
16329,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_01_2
16328,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_01_1
16327,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_01_0
16336,2013-01-28 19:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_0
16466,2013-01-28 20:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.16483888067144417,0.0,battery_03_1
16467,2013-01-28 20:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_03_2
16468,2013-01-28 20:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_04_0
16469,2013-01-28 20:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_04_1
16474,2013-01-28 20:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Tanzmühle - Rabenleite
16471,2013-01-28 20:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_06_0
16472,2013-01-28 20:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_06_1
16473,2013-01-28 20:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_06_2
16465,2013-01-28 20:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_03_0
16470,2013-01-28 20:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.06069178241281564,0.0,battery_04_2
16464,2013-01-28 20:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.16388436021636268,0.0,battery_01_1
16458,2013-01-28 20:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_07
16462,2013-01-28 20:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_00_1
16461,2013-01-28 20:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_00_0
