datetime,hard coal,natural gas,oil,biomass,renewable,waste,co2,hydrogen
1/12/2045 0:00,140.0408417,100.8456406,147.8582803,85.69898428,0,,326.636633,106.2006212
1/12/2045 1:00,140.0408417,100.8456406,147.8582803,85.69898428,0,,326.636633,106.2006212
1/12/2045 2:00,140.0408417,100.8456406,147.8582803,85.69898428,0,,326.636633,106.2006212
1/12/2045 3:00,140.0408417,100.8456406,147.8582803,85.69898428,0,,326.636633,106.2478834
1/12/2045 4:00,140.0408417,100.8456406,147.8582803,85.69898428,0,,326.636633,106.2478834
1/12/2045 5:00,140.0408417,100.8456406,147.8582803,85.69898428,0,,326.636633,106.2478834
1/12/2045 6:00,140.0408417,100.8456406,147.8582803,85.69898429,0,,326.6366331,106.3340232
1/12/2045 7:00,140.0408417,100.8456406,147.8582803,85.69898429,0,,326.6366331,106.3340232
1/12/2045 8:00,140.0408417,100.8456406,147.8582803,85.69898429,0,,326.6366331,106.3340232
1/12/2045 9:00,140.0408417,100.8456406,147.8582803,85.69898429,0,,326.6366318,105.6363126
1/12/2045 10:00,140.0408417,100.8456406,147.8582803,85.69898429,0,,326.6366318,105.6363126
1/12/2045 11:00,140.0408417,100.8456406,147.8582803,85.69898429,0,,326.6366318,105.6363126
