variable,ident,value,simulation
sum_regret,future_markets_paper_base_case_2013_pp_all,1.7813e+05,future_markets_paper_base_case_2013_pp_all_episode_294
sum_profit,future_markets_paper_base_case_2013_pp_all,6.5417e+08,future_markets_paper_base_case_2013_pp_all_episode_294
avg_price,future_markets_paper_base_case_2013_pp_all,161.56,future_markets_paper_base_case_2013_pp_all_episode_294
min_price,future_markets_paper_base_case_2013_pp_all,0.074964,future_markets_paper_base_case_2013_pp_all_episode_294
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_294
sum_reward,future_markets_paper_base_case_2013_pp_all,1942.6,future_markets_paper_base_case_2013_pp_all_episode_295
sum_regret,future_markets_paper_base_case_2013_pp_all,3.9889e+05,future_markets_paper_base_case_2013_pp_all_episode_295
sum_profit,future_markets_paper_base_case_2013_pp_all,6.5304e+08,future_markets_paper_base_case_2013_pp_all_episode_295
avg_price,future_markets_paper_base_case_2013_pp_all,161.21,future_markets_paper_base_case_2013_pp_all_episode_295
min_price,future_markets_paper_base_case_2013_pp_all,0.091324,future_markets_paper_base_case_2013_pp_all_episode_295
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_295
sum_reward,future_markets_paper_base_case_2013_pp_all,1941.8,future_markets_paper_base_case_2013_pp_all_episode_296
sum_regret,future_markets_paper_base_case_2013_pp_all,38286,future_markets_paper_base_case_2013_pp_all_episode_296
sum_profit,future_markets_paper_base_case_2013_pp_all,6.5181e+08,future_markets_paper_base_case_2013_pp_all_episode_296
avg_price,future_markets_paper_base_case_2013_pp_all,161.12,future_markets_paper_base_case_2013_pp_all_episode_296
min_price,future_markets_paper_base_case_2013_pp_all,0.088621,future_markets_paper_base_case_2013_pp_all_episode_296
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_296
sum_reward,future_markets_paper_base_case_2013_pp_all,1942.5,future_markets_paper_base_case_2013_pp_all_episode_297
sum_regret,future_markets_paper_base_case_2013_pp_all,4.2138e+05,future_markets_paper_base_case_2013_pp_all_episode_297
sum_profit,future_markets_paper_base_case_2013_pp_all,6.5834e+08,future_markets_paper_base_case_2013_pp_all_episode_297
avg_price,future_markets_paper_base_case_2013_pp_all,161.44,future_markets_paper_base_case_2013_pp_all_episode_297
min_price,future_markets_paper_base_case_2013_pp_all,0.091324,future_markets_paper_base_case_2013_pp_all_episode_297
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_297
sum_reward,future_markets_paper_base_case_2013_pp_all,1943.4,future_markets_paper_base_case_2013_pp_all_episode_298
sum_regret,future_markets_paper_base_case_2013_pp_all,3.4222e+05,future_markets_paper_base_case_2013_pp_all_episode_298
sum_profit,future_markets_paper_base_case_2013_pp_all,6.5572e+08,future_markets_paper_base_case_2013_pp_all_episode_298
avg_price,future_markets_paper_base_case_2013_pp_all,161.48,future_markets_paper_base_case_2013_pp_all_episode_298
min_price,future_markets_paper_base_case_2013_pp_all,0.088621,future_markets_paper_base_case_2013_pp_all_episode_298
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_298
sum_reward,future_markets_paper_base_case_2013_pp_all,1944.7,future_markets_paper_base_case_2013_pp_all_episode_299
sum_regret,future_markets_paper_base_case_2013_pp_all,1.0537e+05,future_markets_paper_base_case_2013_pp_all_episode_299
sum_profit,future_markets_paper_base_case_2013_pp_all,6.5799e+08,future_markets_paper_base_case_2013_pp_all_episode_299
avg_price,future_markets_paper_base_case_2013_pp_all,161.2,future_markets_paper_base_case_2013_pp_all_episode_299
min_price,future_markets_paper_base_case_2013_pp_all,0.089373,future_markets_paper_base_case_2013_pp_all_episode_299
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_299
sum_reward,future_markets_paper_base_case_2013_pp_all,1947.3,future_markets_paper_base_case_2013_pp_all_episode_300
sum_regret,future_markets_paper_base_case_2013_pp_all,2.6415e+05,future_markets_paper_base_case_2013_pp_all_episode_300
sum_profit,future_markets_paper_base_case_2013_pp_all,6.5768e+08,future_markets_paper_base_case_2013_pp_all_episode_300
avg_price,future_markets_paper_base_case_2013_pp_all,161.57,future_markets_paper_base_case_2013_pp_all_episode_300
min_price,future_markets_paper_base_case_2013_pp_all,0.089635,future_markets_paper_base_case_2013_pp_all_episode_300
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_300
sum_reward,future_markets_paper_base_case_2013_pp_all,3927.4,future_markets_paper_base_case_2013_pp_all_eval_episode_29
sum_regret,future_markets_paper_base_case_2013_pp_all,2.165e+06,future_markets_paper_base_case_2013_pp_all_eval_episode_29
sum_profit,future_markets_paper_base_case_2013_pp_all,1.4362e+09,future_markets_paper_base_case_2013_pp_all_eval_episode_29
avg_price,future_markets_paper_base_case_2013_pp_all,160.75,future_markets_paper_base_case_2013_pp_all_eval_episode_29
min_price,future_markets_paper_base_case_2013_pp_all,-73.316,future_markets_paper_base_case_2013_pp_all_eval_episode_29
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_eval_episode_29
sum_reward,future_markets_paper_base_case_2013_pp_all,1941.1,future_markets_paper_base_case_2013_pp_all_episode_301
sum_regret,future_markets_paper_base_case_2013_pp_all,1.0125e+05,future_markets_paper_base_case_2013_pp_all_episode_301
sum_profit,future_markets_paper_base_case_2013_pp_all,6.5547e+08,future_markets_paper_base_case_2013_pp_all_episode_301
avg_price,future_markets_paper_base_case_2013_pp_all,161.2,future_markets_paper_base_case_2013_pp_all_episode_301
min_price,future_markets_paper_base_case_2013_pp_all,-9.112,future_markets_paper_base_case_2013_pp_all_episode_301
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_301
sum_reward,future_markets_paper_base_case_2013_pp_all,1947.7,future_markets_paper_base_case_2013_pp_all_episode_302
sum_regret,future_markets_paper_base_case_2013_pp_all,2.9464e+05,future_markets_paper_base_case_2013_pp_all_episode_302
sum_profit,future_markets_paper_base_case_2013_pp_all,6.6162e+08,future_markets_paper_base_case_2013_pp_all_episode_302
avg_price,future_markets_paper_base_case_2013_pp_all,161.72,future_markets_paper_base_case_2013_pp_all_episode_302
min_price,future_markets_paper_base_case_2013_pp_all,0.093726,future_markets_paper_base_case_2013_pp_all_episode_302
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_302
sum_reward,future_markets_paper_base_case_2013_pp_all,1940,future_markets_paper_base_case_2013_pp_all_episode_303
sum_regret,future_markets_paper_base_case_2013_pp_all,38200,future_markets_paper_base_case_2013_pp_all_episode_303
sum_profit,future_markets_paper_base_case_2013_pp_all,6.5137e+08,future_markets_paper_base_case_2013_pp_all_episode_303
avg_price,future_markets_paper_base_case_2013_pp_all,160.89,future_markets_paper_base_case_2013_pp_all_episode_303
min_price,future_markets_paper_base_case_2013_pp_all,0.088832,future_markets_paper_base_case_2013_pp_all_episode_303
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_303
sum_reward,future_markets_paper_base_case_2013_pp_all,1943,future_markets_paper_base_case_2013_pp_all_episode_304
sum_regret,future_markets_paper_base_case_2013_pp_all,60400,future_markets_paper_base_case_2013_pp_all_episode_304
sum_profit,future_markets_paper_base_case_2013_pp_all,6.4668e+08,future_markets_paper_base_case_2013_pp_all_episode_304
avg_price,future_markets_paper_base_case_2013_pp_all,161.05,future_markets_paper_base_case_2013_pp_all_episode_304
min_price,future_markets_paper_base_case_2013_pp_all,-67.166,future_markets_paper_base_case_2013_pp_all_episode_304
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_304
sum_reward,future_markets_paper_base_case_2013_pp_all,1939.6,future_markets_paper_base_case_2013_pp_all_episode_305
sum_regret,future_markets_paper_base_case_2013_pp_all,5.2954e+05,future_markets_paper_base_case_2013_pp_all_episode_305
sum_profit,future_markets_paper_base_case_2013_pp_all,6.5622e+08,future_markets_paper_base_case_2013_pp_all_episode_305
avg_price,future_markets_paper_base_case_2013_pp_all,161.1,future_markets_paper_base_case_2013_pp_all_episode_305
min_price,future_markets_paper_base_case_2013_pp_all,0.091222,future_markets_paper_base_case_2013_pp_all_episode_305
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_305
sum_reward,future_markets_paper_base_case_2013_pp_all,1937.5,future_markets_paper_base_case_2013_pp_all_episode_306
sum_regret,future_markets_paper_base_case_2013_pp_all,58066,future_markets_paper_base_case_2013_pp_all_episode_306
sum_profit,future_markets_paper_base_case_2013_pp_all,6.4775e+08,future_markets_paper_base_case_2013_pp_all_episode_306
avg_price,future_markets_paper_base_case_2013_pp_all,161.01,future_markets_paper_base_case_2013_pp_all_episode_306
min_price,future_markets_paper_base_case_2013_pp_all,0.093726,future_markets_paper_base_case_2013_pp_all_episode_306
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_306
sum_reward,future_markets_paper_base_case_2013_pp_all,1919.6,future_markets_paper_base_case_2013_pp_all_episode_307
sum_regret,future_markets_paper_base_case_2013_pp_all,6.827e+05,future_markets_paper_base_case_2013_pp_all_episode_307
sum_profit,future_markets_paper_base_case_2013_pp_all,6.2496e+08,future_markets_paper_base_case_2013_pp_all_episode_307
avg_price,future_markets_paper_base_case_2013_pp_all,159.75,future_markets_paper_base_case_2013_pp_all_episode_307
min_price,future_markets_paper_base_case_2013_pp_all,-154.02,future_markets_paper_base_case_2013_pp_all_episode_307
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_307
sum_reward,future_markets_paper_base_case_2013_pp_all,1937.4,future_markets_paper_base_case_2013_pp_all_episode_308
sum_regret,future_markets_paper_base_case_2013_pp_all,2.3013e+05,future_markets_paper_base_case_2013_pp_all_episode_308
sum_profit,future_markets_paper_base_case_2013_pp_all,6.4261e+08,future_markets_paper_base_case_2013_pp_all_episode_308
avg_price,future_markets_paper_base_case_2013_pp_all,160.77,future_markets_paper_base_case_2013_pp_all_episode_308
min_price,future_markets_paper_base_case_2013_pp_all,-15.434,future_markets_paper_base_case_2013_pp_all_episode_308
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_308
sum_reward,future_markets_paper_base_case_2013_pp_all,1935.8,future_markets_paper_base_case_2013_pp_all_episode_309
sum_regret,future_markets_paper_base_case_2013_pp_all,2.9224e+05,future_markets_paper_base_case_2013_pp_all_episode_309
sum_profit,future_markets_paper_base_case_2013_pp_all,6.4153e+08,future_markets_paper_base_case_2013_pp_all_episode_309
avg_price,future_markets_paper_base_case_2013_pp_all,160.42,future_markets_paper_base_case_2013_pp_all_episode_309
min_price,future_markets_paper_base_case_2013_pp_all,0.080599,future_markets_paper_base_case_2013_pp_all_episode_309
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_309
sum_reward,future_markets_paper_base_case_2013_pp_all,1945.9,future_markets_paper_base_case_2013_pp_all_episode_310
sum_regret,future_markets_paper_base_case_2013_pp_all,2.1486e+05,future_markets_paper_base_case_2013_pp_all_episode_310
sum_profit,future_markets_paper_base_case_2013_pp_all,6.5264e+08,future_markets_paper_base_case_2013_pp_all_episode_310
avg_price,future_markets_paper_base_case_2013_pp_all,161.29,future_markets_paper_base_case_2013_pp_all_episode_310
min_price,future_markets_paper_base_case_2013_pp_all,0.13675,future_markets_paper_base_case_2013_pp_all_episode_310
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_310
sum_reward,future_markets_paper_base_case_2013_pp_all,3913.9,future_markets_paper_base_case_2013_pp_all_eval_episode_30
sum_regret,future_markets_paper_base_case_2013_pp_all,1.4483e+06,future_markets_paper_base_case_2013_pp_all_eval_episode_30
sum_profit,future_markets_paper_base_case_2013_pp_all,1.4201e+09,future_markets_paper_base_case_2013_pp_all_eval_episode_30
avg_price,future_markets_paper_base_case_2013_pp_all,160.94,future_markets_paper_base_case_2013_pp_all_eval_episode_30
min_price,future_markets_paper_base_case_2013_pp_all,0.087618,future_markets_paper_base_case_2013_pp_all_eval_episode_30
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_eval_episode_30
sum_reward,future_markets_paper_base_case_2013_pp_all,1939.2,future_markets_paper_base_case_2013_pp_all_episode_311
sum_regret,future_markets_paper_base_case_2013_pp_all,31871,future_markets_paper_base_case_2013_pp_all_episode_311
sum_profit,future_markets_paper_base_case_2013_pp_all,6.5033e+08,future_markets_paper_base_case_2013_pp_all_episode_311
avg_price,future_markets_paper_base_case_2013_pp_all,160.8,future_markets_paper_base_case_2013_pp_all_episode_311
min_price,future_markets_paper_base_case_2013_pp_all,0.075856,future_markets_paper_base_case_2013_pp_all_episode_311
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_311
sum_reward,future_markets_paper_base_case_2013_pp_all,1932.3,future_markets_paper_base_case_2013_pp_all_episode_312
sum_regret,future_markets_paper_base_case_2013_pp_all,1.1672e+05,future_markets_paper_base_case_2013_pp_all_episode_312
sum_profit,future_markets_paper_base_case_2013_pp_all,6.4295e+08,future_markets_paper_base_case_2013_pp_all_episode_312
avg_price,future_markets_paper_base_case_2013_pp_all,160.38,future_markets_paper_base_case_2013_pp_all_episode_312
min_price,future_markets_paper_base_case_2013_pp_all,0.087618,future_markets_paper_base_case_2013_pp_all_episode_312
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_312
sum_reward,future_markets_paper_base_case_2013_pp_all,1939,future_markets_paper_base_case_2013_pp_all_episode_313
sum_regret,future_markets_paper_base_case_2013_pp_all,2.1803e+05,future_markets_paper_base_case_2013_pp_all_episode_313
sum_profit,future_markets_paper_base_case_2013_pp_all,6.486e+08,future_markets_paper_base_case_2013_pp_all_episode_313
avg_price,future_markets_paper_base_case_2013_pp_all,161.06,future_markets_paper_base_case_2013_pp_all_episode_313
min_price,future_markets_paper_base_case_2013_pp_all,0.023887,future_markets_paper_base_case_2013_pp_all_episode_313
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_313
sum_reward,future_markets_paper_base_case_2013_pp_all,1935.9,future_markets_paper_base_case_2013_pp_all_episode_314
sum_regret,future_markets_paper_base_case_2013_pp_all,6.2552e+05,future_markets_paper_base_case_2013_pp_all_episode_314
sum_profit,future_markets_paper_base_case_2013_pp_all,6.5258e+08,future_markets_paper_base_case_2013_pp_all_episode_314
avg_price,future_markets_paper_base_case_2013_pp_all,161.26,future_markets_paper_base_case_2013_pp_all_episode_314
